Disclosure Review Board Approval Approval nos. CBDRB-FY23-0319, CBDRB-FY2023-CES005-024, and CBDRB-FY24-0456
sample,stfips,n,mean_age,mean_female,mean_married,mean_ranked_school,mean_top5_school,mean_ptotinc,mean_logptotinc,mean_totw2comp,mean_adjgross,mean_logadjgross,mean_top1,mean_with25kbizinc,mean_retired_1099ssa,mean_wkh,mean_income_acs,mean_primary_care,mean_fe_cz,mean_fe_id,mean_logptotinctwfe
lawyers; year 2017; age 40 to 55,28,450,47.56,0.38,0.82,,,173100,11.58,,220300,,,,,50,,,0.03,-0.39,11.36
lawyers; year 2017; age 40 to 55,29,1300,47.55,0.42,0.80,,,220300,11.74,,280300,,,,,44.68,,,-0.11,-0.32,11.40
lawyers; year 2017; age 40 to 55,30,200,47.64,0.50,0.80,,,158900,11.50,,204300,,,,,42.44,,,-0.13,-0.26,11.42
lawyers; year 2017; age 40 to 55,31,500,47.56,0.43,0.81,,,166100,11.63,,227900,,,,,43.03,,,-0.25,0.14,11.68
lawyers; year 2017; age 40 to 55,32,550,47.41,0.38,0.73,,,257100,11.89,,304600,,,,,47.35,,,0.19,-0.54,11.34
lawyers; year 2017; age 40 to 55,33,350,48.24,0.49,0.84,,,186000,11.65,,254900,,,,,47.41,,,0.03,-0.26,11.67
lawyers; year 2017; age 40 to 55,34,3500,47.78,0.41,0.82,,,326400,12.04,,417000,,,,,47.92,,,0.16,0.04,11.94
lawyers; year 2017; age 40 to 55,35,400,48.03,0.51,0.69,,,139700,11.43,,189100,,,,,44.05,,,-0.02,-0.61,11.02
lawyers; year 2017; age 40 to 55,36,7800,47.67,0.44,0.77,,,438200,12.09,,540500,,,,,47.16,,,0.16,0.05,12
lawyers; year 2017; age 40 to 55,37,1900,47.48,0.44,0.80,,,221000,11.73,,283900,,,,,45.25,,,-0.07,-0.01,11.60
lawyers; year 2017; age 40 to 55,38,100,47.18,0.40,0.82,,,182900,11.76,,221900,,,,,46.15,,,-0.13,-0.52,11.33
lawyers; year 2017; age 40 to 55,39,2700,47.85,0.41,0.82,,,198200,11.67,,251700,,,,,44.04,,,-0.11,-0.12,11.57
lawyers; year 2017; age 40 to 55,40,750,47.50,0.37,0.80,,,174700,11.59,,236800,,,,,44.53,,,-0.05,-0.35,11.36
lawyers; year 2017; age 40 to 55,41,1100,47.32,0.46,0.79,,,182300,11.66,,236900,,,,,43.31,,,-0.21,0.01,11.58
lawyers; year 2017; age 40 to 55,42,3700,47.83,0.41,0.81,,,261600,11.85,,338800,,,,,45.31,,,0.02,-0.01,11.76
lawyers; year 2017; age 40 to 55,44,300,48.42,0.40,0.79,,,220900,11.63,,288200,,,,,46.36,,,-0.07,-0.08,11.48
lawyers; year 2017; age 40 to 55,45,800,47.54,0.43,0.84,,,219400,11.70,,278100,,,,,46.93,,,-0.11,-0.21,11.39
lawyers; year 2017; age 40 to 55,46,150,48,0.45,0.82,,,165200,11.57,,230500,,,,,38.73,,,-0.22,-0.30,11.31
lawyers; year 2017; age 40 to 55,47,1200,47.51,0.39,0.81,,,210700,11.74,,278400,,,,,44.18,,,-0.06,-0.06,11.66
lawyers; year 2017; age 40 to 55,48,5500,47.45,0.40,0.80,,,303600,11.95,,381300,,,,,45.73,,,-0.02,0.04,11.76
lawyers; year 2017; age 40 to 55,49,750,46.91,0.28,0.86,,,196800,11.70,,257500,,,,,45.97,,,-0.14,-0.09,11.57
lawyers; year 2017; age 40 to 55,50,250,48.18,0.46,0.83,,,125200,11.46,,172600,,,,,44.96,,,-0.10,-0.07,11.55
lawyers; year 2017; age 40 to 55,51,3800,47.50,0.43,0.83,,,302000,12.09,,384700,,,,,44.03,,,0.00,0.07,11.92
lawyers; year 2017; age 40 to 55,53,1800,47.38,0.46,0.80,,,223600,11.82,,307700,,,,,43.94,,,-0.04,-0.11,11.72
lawyers; year 2017; age 40 to 55,54,400,47.63,0.37,0.78,,,158700,11.59,,201600,,,,,40.82,,,-0.15,-0.30,11.12
lawyers; year 2017; age 40 to 55,55,1200,47.86,0.43,0.84,,,200600,11.65,,258200,,,,,45.88,,,-0.28,-0.11,11.50
lawyers; year 2017; age 40 to 55,56,100,48.29,0.43,0.84,,,160200,11.61,,209600,,,,,44.37,,,-0.18,-0.27,11.30
